artist_name,id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_pop,genres,track_pop,genres_list,subjectivity,polarity
Panteon Rococo,7wEKVEEo4Vmn1qNvL7AZNf,Veinticinco Rosas,0.755,0.74,5,-3.161,0,0.039,0.0048,1.87e-06,0.283,0.852,100.95,62,latin_alternative latin_rock mexican_rock rock_en_espanol ska_mexicano,45,"['latin_alternative', 'latin_rock', 'mexican_rock', 'rock_en_espanol', 'ska_mexicano']",low,Neutral
Enjambre,6CKlCWBY885ja7Fz2EQjdE,Homografobia,0.366,0.885,9,-5.235,1,0.046,0.0296,0.0872,0.0712,0.336,157.971,65,indie_rock_mexicano latin_alternative latin_rock mexican_rock rock_en_espanol,49,"['indie_rock_mexicano', 'latin_alternative', 'latin_rock', 'mexican_rock', 'rock_en_espanol']",low,Neutral
Fidel Nadal,67AUQswwoIM2Opd0bhBEcc,Necesito Tu Amor,0.714,0.827,5,-4.011,1,0.0325,0.00837,1.85e-05,0.226,0.781,144.081,43,argentine_reggae argentine_rock latin_alternative mexican_rock rock_en_espanol,43,"['argentine_reggae', 'argentine_rock', 'latin_alternative', 'mexican_rock', 'rock_en_espanol']",low,Neutral
Serú Girán,1zMSZbxk4dDAHxBS5V07KT,Mundo Agradable,0.499,0.502,9,-9.986,0,0.0301,0.0115,2.78e-05,0.127,0.294,120.177,53,argentine_rock rock_en_espanol rock_nacional,42,"['argentine_rock', 'rock_en_espanol', 'rock_nacional']",low,Neutral
Anthrax,67BMusU7lw2tEwR9mPiE5m,Bring The Noise,0.599,0.831,2,-7.86,1,0.159,0.000155,2.13e-06,0.117,0.281,121.05,52,alternative_metal glam_metal groove_metal hard_rock metal nu_metal old_school_thrash rap_metal rock speed_metal thrash_metal,0,"['alternative_metal', 'glam_metal', 'groove_metal', 'hard_rock', 'metal', 'nu_metal', 'old_school_thrash', 'rap_metal', 'rock', 'speed_metal', 'thrash_metal']",low,Neutral
half•alive,48XkVAagIoQHCsOlJtXUd5,still feel.,0.779,0.516,10,-6.467,0,0.0521,0.148,0.0,0.0492,0.715,120.026,54,alt_z pov:_indie,64,"['alt_z', 'pov:_indie']",low,Neutral
MGMT,4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,72,alternative_rock indie_rock indietronica modern_rock rock,78,"['alternative_rock', 'indie_rock', 'indietronica', 'modern_rock', 'rock']",low,Neutral
Peter Bjorn and John,4dyx5SzxPPaD8xQIid5Wjj,Young Folks,0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,58,alternative_dance baroque_pop dance-punk indie_rock modern_rock new_rave swedish_alternative_rock swedish_indie_pop,78,"['alternative_dance', 'baroque_pop', 'dance-punk', 'indie_rock', 'modern_rock', 'new_rave', 'swedish_alternative_rock', 'swedish_indie_pop']",high,Positive
The Killers,70wYA8oYHoMzhRRkARoMhU,When You Were Young,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,74,alternative_rock dance_rock modern_rock permanent_wave rock,77,"['alternative_rock', 'dance_rock', 'modern_rock', 'permanent_wave', 'rock']",high,Positive
Rammstein,3gVhsZtseYtY1fMuyYq06F,Sonne,0.51,0.917,4,-4.806,0,0.0854,0.0054,0.000133,0.396,0.313,75.098,76,german_metal industrial industrial_metal industrial_rock neue_deutsche_harte,78,"['german_metal', 'industrial', 'industrial_metal', 'industrial_rock', 'neue_deutsche_harte']",low,Neutral
